timestamp,ofi_best,ofi_multi_1,ofi_multi_2,ofi_multi_3,ofi_multi_4,ofi_multi_5,ofi_multi_6,ofi_multi_7,ofi_multi_8,ofi_multi_9,ofi_multi_10,ofi_int
2024-10-21 11:54:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017808610586491156
2024-10-21 11:55:00+00:00,-434.06113,-355.3791931523241,-78.57832262919763,66.3027530883442,49.60701531870415,32.97882913190936,-38.57542479218877,24.21167453280757,-5.608845219647604,-3.8942553861998515,-9.333709135733868,-0.19999639280153214
2024-10-21 11:56:00+00:00,286.48868,234.55709106966552,-1.6295632106685645,10.160183583787102,-2.704573193474753,7.51734674091953,19.293397473611098,8.18547853625236,0.8936191394495954,12.61911578010185,0.027137436219188505,-0.0397795246476261
2024-10-21 11:57:00+00:00,-315.2922,-258.13942510288706,-92.92539728638816,22.49466146107282,-32.42938348293559,-108.3539675724936,83.41754224247853,-28.170237618185745,-15.269192807092757,70.28669849206084,-16.690601296759503,0.7727380532161446
2024-10-21 11:58:00+00:00,497.68655,407.47128711642677,178.54465792355109,-103.27906268319408,-48.73529203456661,67.51986603478449,-43.21834533421426,-1.6388794018350432,-5.352807003113259,-53.30125909007618,21.76192015261545,-0.36637042159112065
2024-10-21 11:59:00+00:00,-134.60245,-110.20316321580992,7.985897390489319,-109.96273859690285,84.56161167355768,-50.16861012603539,33.91048778788047,-37.5018082428372,-11.620876578097553,53.802432324476044,-85.50468987327717,0.9643673553837946
2024-10-21 12:00:00+00:00,501.28738,410.4193974379959,-155.83263633689975,135.0233054865802,52.08001467856406,0.8412647425053557,-0.12180749655102581,26.073790910347522,-47.74293812250171,-12.227658371183418,-8.161826409128896,-0.25840487551478664
2024-10-21 12:01:00+00:00,-359.5056,-294.338303096603,187.53614789408792,-93.50370713171084,89.35942014317939,50.62331194447427,-68.22293399507328,30.66006134471283,57.18392318382277,-56.03127858538256,98.34115558208424,-0.4987543581104179
2024-10-21 12:02:00+00:00,326.48953,267.30702079181697,-221.06217390261298,297.8497621839336,-142.42085413190324,-60.75203169512569,61.50408235038826,-56.31036554237948,-33.392117850276136,70.06000272979918,-101.19338136917852,0.17437004928518512
2024-10-21 12:03:00+00:00,-566.40485,-463.7330662693085,256.31669608453365,-111.74625917539457,0.21069279962925705,-11.159462529380408,-26.14835548099417,35.482148403943626,-10.050773481839327,0.8848838343459491,5.893515394401033,0.2577459905380358
2024-10-21 12:04:00+00:00,238.39534,195.18159622049757,-269.0883918029653,132.4266751145426,-37.73805888233362,78.64263941579611,-57.81554706889303,19.183786473426903,43.58453096925507,-63.14591061612299,87.30740639847502,-1.291382585026085
2024-10-21 12:05:00+00:00,867.26855,710.0594369001498,-9.356840017448084,-143.41837498565204,251.8713727757994,-61.37029661105073,-63.83120931548194,12.306325233822253,13.26984396134925,-44.30011213242866,13.23814114334132,0.016247971249940867
2024-10-21 12:06:00+00:00,151.49722,124.0354353944597,98.93333094484525,-168.96889962686427,-102.54185270925383,60.78426380802862,115.46561564056147,-154.84773691351435,10.221313901898816,105.4106994749756,0.007841649821860197,1.1436502171682337
2024-10-21 12:07:00+00:00,-983.9663,-805.6034768383228,18.300446331742304,455.8099706858793,-319.96390824403124,208.52594070864023,-86.38756093629137,134.68658382792836,15.53878916839783,-131.3095162009357,2.5539245595093543,-2.357960084411763
2024-10-21 12:08:00+00:00,46.77318,38.29463933014329,-304.78880528259833,-188.91691632161002,213.60314328787047,-61.78427886365927,-124.26936031285152,-19.397814772491245,-6.764762550676788,119.72517559760878,-348.7308741045308,1.1266143552404457
