timestamp,ofi_best,ofi_multi_1,ofi_multi_2,ofi_multi_3,ofi_multi_4,ofi_multi_5,ofi_multi_6,ofi_multi_7,ofi_multi_8,ofi_multi_9,ofi_multi_10,ofi_int
2024-10-21 11:54:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032456315923170696
2024-10-21 11:55:00+00:00,-231.49303,-189.53046010973668,-188.235782168211,136.05066921246043,87.75906965660126,30.737394977563685,-20.955862126156457,29.404938261495424,0.02222876473374078,-26.003770522923404,-6.225717815134216,-0.37891424512584737
2024-10-21 11:56:00+00:00,65.37531,53.5247790856902,1.8189125013595981,-202.44555526009887,-3.004204397026562,15.62189808102427,-16.978328893428074,-4.06927697955139,-2.383907553880954,-0.24093959994642805,0.009791107818931475,0.1631300011533323
2024-10-21 11:57:00+00:00,-186.19232,-152.44137982610258,-137.76009764455827,183.8865505351963,-31.782214981402532,-95.2857487311904,85.15574205460186,-20.026259624605398,2.9641875241182785,67.6729955789265,-9.924849010673283,0.4851790537664233
2024-10-21 11:58:00+00:00,407.1046,333.3090674128201,330.67046613722425,-114.62671634159315,-73.2868114775118,53.55496350920506,-55.87247305665646,-3.2786581059525273,-13.843426497655296,-61.1366776089618,18.28642433811779,-0.35909958276611637
2024-10-21 11:59:00+00:00,-168.45085,-137.91589245645022,-98.37918361430755,-76.12728194804194,105.94968682045555,-75.70900632270329,53.160245282865894,-20.925052051568134,-51.96021430288397,69.67466684800651,-96.21273071012719,1.1475191398988556
2024-10-21 12:00:00+00:00,737.12256,603.5049075082297,-223.47580066017073,203.92393670290954,49.46692225956403,19.17044068330446,12.146067005563467,21.30730631901476,11.844222444641675,-17.747932734706687,-0.6150139473499755,-0.5691474643932245
2024-10-21 12:01:00+00:00,-563.8639,-461.65270860442877,336.5832666360717,-213.33206679257034,124.9423166934556,57.85072614264729,-88.87071271675686,21.7633146619347,21.219061873976298,-71.12946151576504,101.65637440877175,-0.2698586208624504
2024-10-21 12:02:00+00:00,238.34024,195.13648457576238,-319.9645336392765,312.3499926697079,-179.86945043586672,-80.29803515372487,92.00480357495668,-60.51490849724603,-31.35742263461058,91.67292316616286,-93.15116641698643,0.4385274045927381
2024-10-21 12:03:00+00:00,-416.5115,-341.01077825823404,366.1482510444389,-130.72567391260836,3.707086080312496,32.80816228331231,-37.8870179743938,37.575566081081575,11.388020601826724,-2.704453859151987,5.892165366303256,-0.025482894909095884
2024-10-21 12:04:00+00:00,176.10725,144.18442471310215,-327.93072114926184,122.08753485559484,-50.05554553367099,51.52088254512782,-48.32856821805222,23.551082446174448,36.18029902878177,-70.99336031934725,81.32108341283835,-1.1603017251600003
2024-10-21 12:05:00+00:00,572.52966,468.74764221783283,-85.7696315807175,-142.6569758832207,264.00983677421215,-56.85943430252537,-61.93683302464157,17.80413824487436,10.930121295306101,3.884066082859807,6.297667859456561,0.12658746527817913
2024-10-21 12:06:00+00:00,279.09326,228.50223634598245,129.3961326292274,-156.60596621461383,-264.5767635531569,58.667149508169395,109.77492198421457,-180.19659235216707,9.752036813470786,53.186415508250846,-1.4553995977298302,1.0161277833003048
2024-10-21 12:07:00+00:00,-761.5596,-623.5122405156974,17.317344443699593,522.6547858043194,-146.79330982435107,208.70979061490925,-125.36215446141199,150.37011461201237,18.782637688896386,-102.47170057774187,0.10826831693533877,-2.4613567707032837
2024-10-21 12:08:00+00:00,-26.129852,-21.393313647237818,-191.1308741541469,48.62796349759533,204.62139078150776,-36.959840299201005,-5.228009003810864,-31.871859881988716,-12.478491618947851,99.93284323359386,-330.4745541023356,1.1288342500617314
2024-10-21 12:09:00+00:00,-168.095,-137.62454693807055,33.21245275395752,-389.46486088892664,-136.5137442134695,268.91446018374364,119.63320487519513,38.04752292912338,-21.671982775145977,9.798406503603866,319.7712711465369,-0.21115617230979752
2024-10-21 12:10:00+00:00,2.043706,1.673244903528029,288.86111481128927,-277.7550629846434,612.8189422331392,-660.9506967764203,141.40750215838798,-19.80134186610431,31.05316381797993,-430.28511289295443,12.712512995168845,1.8515818305599012
2024-10-21 12:11:00+00:00,-37.04233,-30.327696124867483,-140.33618004925935,24.413502846915502,-34.78630710789401,-63.171977417292,-3.4464116446212896,-3.150922141040464,-1.646580806274403,164.38075499863555,-3.617946494391104,0.41675998948931753
2024-10-21 12:12:00+00:00,240.53752,196.93546600847085,-270.10342507824123,608.1056016636192,-441.5188840555598,192.5173470870975,-150.65427844139447,23.398155904906826,-12.37359236684249,-153.3162019149117,-9.668383940620112,-2.8342317846717697
